DateTime,DryBulb,DewPoint,RelHum,Atmos_Pressure,ExtHorizRad,ExtDirRad,HorzIRSky,GloHorzRad,DirNorRad,DifHorzRad,GloHorzIllum,DirNormIllum,DifHorzIllum,ZenLum,WindDir,WindSpd,TotSkyCvr,OpaqSkyCvr,Visibility,Ceiling_Hgt,PresWeathObs,PresWeathCodes,Precip_Wtr,Aerosol_Opt_Depth,SnowDepth,Days_Last_Snow,Albedo,Rain,Rain_Quantity
2005-05-18 20:00:00,12.94,7.65,70.25,89380.67,9999,9999,275.0,0.0,-0.0,0.0,999999,999999,999999,9999,266,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-18 21:00:00,10.84,6.63,75.25,89504.17,9999,9999,270.8,0.0,-0.0,0.0,999999,999999,999999,9999,289,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-18 22:00:00,9.38,5.03,74.25,89583.56,9999,9999,267.2,0.0,-0.0,0.0,999999,999999,999999,9999,308,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-18 23:00:00,8.32,3.81,73.25,89565.92,9999,9999,271.4,0.0,-0.0,0.0,999999,999999,999999,9999,316,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 00:00:00,7.24,2.67,72.75,89636.49,9999,9999,255.4,0.0,-0.0,0.0,999999,999999,999999,9999,316,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 01:00:00,6.5,1.95,72.7,89707.07,9999,9999,256.4,0.0,-0.0,0.0,999999,999999,999999,9999,315,2.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 02:00:00,5.89,1.46,73.2,89733.53,9999,9999,254.4,0.0,-0.0,0.0,999999,999999,999999,9999,314,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 03:00:00,5.15,0.89,74.0,89742.35,9999,9999,241.6,0.0,-0.0,0.0,999999,999999,999999,9999,311,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 04:00:00,3.23,0.35,81.4,89751.17,9999,9999,245.4,0.0,-0.0,0.0,999999,999999,999999,9999,310,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 05:00:00,2.96,0.12,81.6,89742.35,9999,9999,248.8,0.0,0.0,0.0,999999,999999,999999,9999,310,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 06:00:00,3.96,1.35,83.1,89768.82,9999,9999,255.0,101.0,294.98,43.0,999999,999999,999999,9999,312,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 07:00:00,8.01,4.57,78.9,89821.75,9999,9999,257.0,268.0,474.69,93.0,999999,999999,999999,9999,317,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 08:00:00,12.69,4.64,58.0,89865.85,9999,9999,257.4,465.0,684.22,101.0,999999,999999,999999,9999,354,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 09:00:00,14.61,3.04,45.75,89892.32,9999,9999,261.8,627.0,716.51,143.0,999999,999999,999999,9999,115,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 10:00:00,15.81,4.19,45.95,89901.14,9999,9999,265.6,782.0,812.03,141.0,999999,999999,999999,9999,136,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 11:00:00,16.82,4.99,45.55,89927.61,9999,9999,269.8,894.0,874.23,137.0,999999,999999,999999,9999,149,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 12:00:00,17.72,5.58,44.85,89901.14,9999,9999,275.2,958.0,921.28,129.0,999999,999999,999999,9999,156,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 13:00:00,18.34,6.16,44.9,89865.85,9999,9999,280.0,946.0,885.39,159.0,999999,999999,999999,9999,158,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 14:00:00,18.83,6.51,44.6,89874.68,9999,9999,284.6,904.0,919.93,137.0,999999,999999,999999,9999,160,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 15:00:00,19.22,6.35,43.05,89848.21,9999,9999,288.4,806.0,922.46,125.0,999999,999999,999999,9999,155,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 16:00:00,19.13,6.65,44.2,89839.39,9999,9999,296.4,643.0,809.72,150.0,999999,999999,999999,9999,151,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 17:00:00,18.82,6.68,45.15,89830.57,9999,9999,290.8,362.0,290.5,230.0,999999,999999,999999,9999,155,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 18:00:00,18.27,7.06,47.95,89830.57,9999,9999,288.6,242.0,353.92,141.0,999999,999999,999999,9999,153,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 19:00:00,17.17,9.05,58.85,89865.85,9999,9999,287.6,64.0,0.0,64.0,999999,999999,999999,9999,150,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 20:00:00,16.41,7.24,54.6,89892.32,9999,9999,283.8,0.0,-0.0,0.0,999999,999999,999999,9999,208,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 21:00:00,15.61,6.82,55.85,89954.07,9999,9999,280.8,0.0,-0.0,0.0,999999,999999,999999,9999,296,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 22:00:00,14.16,6.3,59.15,89989.36,9999,9999,278.2,0.0,-0.0,0.0,999999,999999,999999,9999,336,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-19 23:00:00,11.3,5.8,68.9,90015.82,9999,9999,276.8,0.0,-0.0,0.0,999999,999999,999999,9999,346,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 00:00:00,8.73,5.19,78.45,90059.93,9999,9999,275.2,0.0,-0.0,0.0,999999,999999,999999,9999,344,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 01:00:00,7.55,4.47,80.85,90068.75,9999,9999,274.6,0.0,-0.0,0.0,999999,999999,999999,9999,339,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 02:00:00,6.94,3.81,80.45,90095.22,9999,9999,274.6,0.0,-0.0,0.0,999999,999999,999999,9999,335,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 03:00:00,6.54,3.32,79.9,90121.68,9999,9999,274.6,0.0,-0.0,0.0,999999,999999,999999,9999,332,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 04:00:00,6.17,2.95,79.85,90148.15,9999,9999,274.4,0.0,-0.0,0.0,999999,999999,999999,9999,332,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 05:00:00,5.84,2.7,80.25,90192.25,9999,9999,273.4,0.0,0.0,0.0,999999,999999,999999,9999,334,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 06:00:00,6.74,3.6,80.4,90209.9,9999,9999,273.2,97.0,241.19,49.0,999999,999999,999999,9999,336,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 07:00:00,11.06,6.27,72.35,90209.9,9999,9999,275.0,263.0,431.48,103.0,999999,999999,999999,9999,344,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 08:00:00,14.11,6.82,61.5,90227.54,9999,9999,280.4,453.0,612.42,126.0,999999,999999,999999,9999,137,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 09:00:00,15.5,8.27,62.1,90236.36,9999,9999,285.0,629.0,717.58,143.0,999999,999999,999999,9999,134,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 10:00:00,16.55,9.4,62.65,90218.72,9999,9999,289.8,775.0,782.51,156.0,999999,999999,999999,9999,136,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 11:00:00,17.55,10.06,61.5,90201.08,9999,9999,296.0,872.0,795.39,182.0,999999,999999,999999,9999,145,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 12:00:00,18.44,10.17,58.55,90148.15,9999,9999,326.0,903.0,748.82,228.0,999999,999999,999999,9999,150,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 13:00:00,19.03,9.99,55.75,90104.04,9999,9999,328.2,921.0,804.04,205.0,999999,999999,999999,9999,153,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 14:00:00,19.75,10.6,55.55,90059.93,9999,9999,319.4,877.0,821.07,191.0,999999,999999,999999,9999,146,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 15:00:00,19.79,11.37,58.3,90024.64,9999,9999,315.6,791.0,855.24,158.0,999999,999999,999999,9999,149,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 16:00:00,19.47,11.65,60.6,90007.0,9999,9999,317.6,645.0,810.22,150.0,999999,999999,999999,9999,151,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 17:00:00,19.19,11.59,61.4,89962.89,9999,9999,312.4,341.0,225.53,238.0,999999,999999,999999,9999,154,1.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 18:00:00,18.46,11.64,64.5,89945.25,9999,9999,324.6,276.0,548.75,118.0,999999,999999,999999,9999,145,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 19:00:00,17.67,11.67,67.9,89936.43,9999,9999,313.8,65.0,0.0,65.0,999999,999999,999999,9999,117,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 20:00:00,16.83,11.09,68.9,89962.89,9999,9999,307.8,0.0,-0.0,0.0,999999,999999,999999,9999,118,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 21:00:00,16.06,10.98,71.85,89998.18,9999,9999,301.6,0.0,-0.0,0.0,999999,999999,999999,9999,16,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 22:00:00,15.18,10.66,74.4,90024.64,9999,9999,304.4,0.0,-0.0,0.0,999999,999999,999999,9999,356,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-20 23:00:00,13.5,9.92,78.95,89998.18,9999,9999,300.8,0.0,-0.0,0.0,999999,999999,999999,9999,347,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 00:00:00,11.58,9.07,84.6,90015.82,9999,9999,307.2,0.0,-0.0,0.0,999999,999999,999999,9999,342,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 01:00:00,10.29,8.21,86.95,90024.64,9999,9999,297.0,0.0,-0.0,0.0,999999,999999,999999,9999,340,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 02:00:00,9.31,7.51,88.5,90007.0,9999,9999,297.0,0.0,-0.0,0.0,999999,999999,999999,9999,338,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 03:00:00,8.74,6.97,88.65,89936.43,9999,9999,296.0,0.0,-0.0,0.0,999999,999999,999999,9999,335,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 04:00:00,8.6,6.72,88.0,89918.78,9999,9999,305.0,0.0,-0.0,0.0,999999,999999,999999,9999,333,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 05:00:00,8.46,6.54,87.7,89901.14,9999,9999,305.0,0.0,0.0,0.0,999999,999999,999999,9999,334,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 06:00:00,9.41,7.49,87.8,89927.61,9999,9999,315.0,18.0,0.0,18.0,999999,999999,999999,9999,334,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 07:00:00,12.31,9.57,83.35,89918.78,9999,9999,329.8,115.0,8.05,112.0,999999,999999,999999,9999,338,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 08:00:00,14.57,11.52,81.95,89936.43,9999,9999,334.4,329.0,186.63,229.0,999999,999999,999999,9999,117,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 09:00:00,15.34,11.98,80.4,89927.61,9999,9999,342.4,477.0,262.16,299.0,999999,999999,999999,9999,105,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 10:00:00,16.4,12.01,75.25,89901.14,9999,9999,332.6,558.0,234.66,372.0,999999,999999,999999,9999,114,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 11:00:00,16.64,12.31,75.6,89883.5,9999,9999,350.6,526.0,111.62,429.0,999999,999999,999999,9999,126,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 12:00:00,16.67,12.4,75.9,89848.21,9999,9999,355.8,470.0,47.62,427.0,999999,999999,999999,9999,137,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 13:00:00,17.73,12.02,69.25,89839.39,9999,9999,355.2,689.0,275.76,443.0,999999,999999,999999,9999,133,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 14:00:00,18.2,12.12,67.65,89804.1,9999,9999,363.8,418.0,33.44,390.0,999999,999999,999999,9999,141,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 15:00:00,18.46,12.55,68.45,89760.0,9999,9999,350.8,333.0,16.17,321.0,999999,999999,999999,9999,154,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 16:00:00,17.84,12.77,72.2,89724.71,9999,9999,365.8,186.0,0.0,186.0,999999,999999,999999,9999,167,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 17:00:00,17.77,13.02,73.75,89698.24,9999,9999,361.6,78.0,0.0,78.0,999999,999999,999999,9999,172,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 18:00:00,17.14,12.68,75.05,89689.42,9999,9999,362.0,61.0,0.0,61.0,999999,999999,999999,9999,237,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 19:00:00,16.04,13.04,82.4,89707.07,9999,9999,368.0,19.0,0.0,19.0,999999,999999,999999,9999,283,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 20:00:00,14.95,13.06,88.45,89680.6,9999,9999,367.6,0.0,-0.0,0.0,999999,999999,999999,9999,296,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 21:00:00,14.6,12.35,86.4,89707.07,9999,9999,365.4,0.0,-0.0,0.0,999999,999999,999999,9999,318,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 22:00:00,14.46,11.75,83.8,89724.71,9999,9999,363.0,0.0,-0.0,0.0,999999,999999,999999,9999,315,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-21 23:00:00,13.68,11.74,88.05,89689.42,9999,9999,367.2,0.0,-0.0,0.0,999999,999999,999999,9999,309,1.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 00:00:00,13.14,11.35,88.9,89654.14,9999,9999,358.2,0.0,-0.0,0.0,999999,999999,999999,9999,317,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 01:00:00,13.1,10.69,85.3,89610.03,9999,9999,350.2,0.0,-0.0,0.0,999999,999999,999999,9999,327,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 02:00:00,13.75,10.61,81.35,89565.92,9999,9999,359.45,0.0,-0.0,0.0,999999,999999,999999,9999,337,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 03:00:00,13.38,10.43,82.35,89539.45,9999,9999,350.6,0.0,-0.0,0.0,999999,999999,999999,9999,354,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 04:00:00,13.0,10.49,84.75,89504.17,9999,9999,357.8,0.0,-0.0,0.0,999999,999999,999999,9999,15,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 05:00:00,12.36,10.45,88.15,89486.52,9999,9999,353.8,0.0,0.0,0.0,999999,999999,999999,9999,14,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 06:00:00,12.23,10.71,90.45,89486.52,9999,9999,352.4,20.0,0.0,20.0,999999,999999,999999,9999,15,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 07:00:00,12.81,11.2,89.95,89530.63,9999,9999,355.4,110.0,5.34,108.0,999999,999999,999999,9999,28,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 08:00:00,14.06,12.44,89.95,89574.74,9999,9999,335.4,300.0,128.35,231.0,999999,999999,999999,9999,145,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 09:00:00,14.75,12.48,86.3,89574.74,9999,9999,348.4,316.0,39.67,289.0,999999,999999,999999,9999,131,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 10:00:00,15.53,13.01,84.95,89574.74,9999,9999,343.4,535.0,195.18,380.0,999999,999999,999999,9999,108,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 11:00:00,15.96,12.64,80.65,89574.74,9999,9999,349.2,433.0,41.36,397.0,999999,999999,999999,9999,118,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 12:00:00,16.55,13.18,80.5,89539.45,9999,9999,336.4,186.0,0.0,186.0,999999,999999,999999,9999,115,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 13:00:00,16.79,13.42,80.5,89504.17,9999,9999,353.4,271.0,0.0,271.0,999999,999999,999999,9999,108,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 14:00:00,16.2,13.18,82.3,89468.88,9999,9999,350.8,102.0,0.0,102.0,999999,999999,999999,9999,111,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 15:00:00,16.21,12.76,80.0,89504.17,9999,9999,340.8,102.0,0.0,102.0,999999,999999,999999,9999,88,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 16:00:00,15.74,12.11,79.0,89512.99,9999,9999,355.0,219.0,1.63,218.0,999999,999999,999999,9999,54,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 17:00:00,16.08,12.19,77.75,89512.99,9999,9999,342.8,143.0,0.0,143.0,999999,999999,999999,9999,64,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 18:00:00,15.82,12.03,78.2,89495.35,9999,9999,348.8,113.0,6.83,111.0,999999,999999,999999,9999,81,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 19:00:00,14.83,12.3,84.8,89504.17,9999,9999,358.4,13.0,0.0,13.0,999999,999999,999999,9999,41,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 20:00:00,13.8,12.26,90.45,89530.63,9999,9999,357.4,0.0,-0.0,0.0,999999,999999,999999,9999,35,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 21:00:00,13.69,11.76,88.1,89583.56,9999,9999,357.6,0.0,-0.0,0.0,999999,999999,999999,9999,37,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 22:00:00,13.0,11.33,89.6,89583.56,9999,9999,353.8,0.0,-0.0,0.0,999999,999999,999999,9999,26,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-22 23:00:00,12.57,10.69,88.35,89565.92,9999,9999,348.8,0.0,-0.0,0.0,999999,999999,999999,9999,8,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 00:00:00,12.58,10.09,84.8,89557.1,9999,9999,344.0,0.0,-0.0,0.0,999999,999999,999999,9999,22,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 01:00:00,12.33,9.63,83.6,89539.45,9999,9999,338.6,0.0,-0.0,0.0,999999,999999,999999,9999,36,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 02:00:00,12.18,9.55,83.95,89539.45,9999,9999,343.85,0.0,-0.0,0.0,999999,999999,999999,9999,34,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 03:00:00,11.72,9.18,84.45,89504.17,9999,9999,337.6,0.0,-0.0,0.0,999999,999999,999999,9999,21,0.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 04:00:00,11.63,8.89,83.3,89486.52,9999,9999,343.0,0.0,-0.0,0.0,999999,999999,999999,9999,17,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 05:00:00,11.17,8.48,83.5,89486.52,9999,9999,337.8,0.0,0.0,0.0,999999,999999,999999,9999,1,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 06:00:00,11.07,8.04,81.6,89512.99,9999,9999,329.2,9.0,0.0,9.0,999999,999999,999999,9999,348,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 07:00:00,11.29,9.17,86.8,89530.63,9999,9999,327.8,31.0,0.0,31.0,999999,999999,999999,9999,353,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 08:00:00,11.8,8.52,80.3,89557.1,9999,9999,343.8,41.0,0.0,41.0,999999,999999,999999,9999,5,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 09:00:00,12.08,7.82,75.2,89592.38,9999,9999,344.6,280.0,19.06,267.0,999999,999999,999999,9999,10,1.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 10:00:00,12.19,8.13,76.25,89601.21,9999,9999,352.2,202.0,0.0,202.0,999999,999999,999999,9999,20,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 11:00:00,12.18,8.58,78.65,89610.03,9999,9999,352.8,239.0,0.0,239.0,999999,999999,999999,9999,10,0.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 12:00:00,13.34,8.82,74.1,89574.74,9999,9999,353.2,412.0,20.98,393.0,999999,999999,999999,9999,33,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 13:00:00,14.39,8.93,69.75,89574.74,9999,9999,325.8,630.0,189.92,460.0,999999,999999,999999,9999,61,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 14:00:00,15.68,8.34,61.65,89557.1,9999,9999,325.2,368.0,14.28,356.0,999999,999999,999999,9999,61,0.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 15:00:00,16.51,7.78,56.3,89539.45,9999,9999,305.4,641.0,397.0,345.0,999999,999999,999999,9999,74,0.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 16:00:00,15.56,8.19,61.5,89530.63,9999,9999,301.8,662.0,859.01,132.0,999999,999999,999999,9999,86,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 17:00:00,14.92,7.67,61.85,89574.74,9999,9999,302.0,204.0,15.11,197.0,999999,999999,999999,9999,97,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 18:00:00,14.01,7.69,65.7,89662.96,9999,9999,315.4,146.0,33.86,136.0,999999,999999,999999,9999,193,0.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 19:00:00,13.85,7.5,65.55,89742.35,9999,9999,303.4,69.0,0.0,69.0,999999,999999,999999,9999,240,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 20:00:00,12.78,9.97,83.05,89768.82,9999,9999,296.8,0.0,-0.0,0.0,999999,999999,999999,9999,220,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 21:00:00,11.78,7.98,77.55,89821.75,9999,9999,277.2,0.0,-0.0,0.0,999999,999999,999999,9999,250,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 22:00:00,12.12,6.91,70.45,89848.21,9999,9999,272.6,0.0,-0.0,0.0,999999,999999,999999,9999,279,1.0,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-23 23:00:00,9.58,5.56,76.0,89883.5,9999,9999,280.0,0.0,-0.0,0.0,999999,999999,999999,9999,305,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 00:00:00,8.01,4.38,77.85,89927.61,9999,9999,276.2,0.0,-0.0,0.0,999999,999999,999999,9999,311,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 01:00:00,7.36,3.5,76.5,89971.71,9999,9999,287.6,0.0,-0.0,0.0,999999,999999,999999,9999,309,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 02:00:00,6.67,2.64,75.5,89989.36,9999,9999,273.8,0.0,-0.0,0.0,999999,999999,999999,9999,308,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 03:00:00,6.41,1.99,73.35,89989.36,9999,9999,278.0,0.0,-0.0,0.0,999999,999999,999999,9999,309,2.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 04:00:00,6.43,1.07,68.6,89971.71,9999,9999,285.8,0.0,-0.0,0.0,999999,999999,999999,9999,310,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 05:00:00,6.1,0.62,67.95,89989.36,9999,9999,264.0,0.0,0.0,0.0,999999,999999,999999,9999,311,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 06:00:00,6.8,1.71,70.0,90015.82,9999,9999,278.6,102.0,226.4,55.0,999999,999999,999999,9999,311,2.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 07:00:00,8.77,4.41,74.1,90051.11,9999,9999,263.0,266.0,417.4,108.0,999999,999999,999999,9999,312,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 08:00:00,13.2,5.48,59.5,90104.04,9999,9999,269.6,468.0,652.61,115.0,999999,999999,999999,9999,332,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
2005-05-24 09:00:00,15.47,3.57,44.95,90130.5,9999,9999,277.4,628.0,693.36,154.0,999999,999999,999999,9999,127,0.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
